date,index,start,end,type,P,dD,dD_dev,dO,dO_dev,d_excess,min_temp,max_temp,temp,precip,duration,gwt,gwt2
990,2020-02-10,990,2020-02-10,2020-02-10 12:00:00,R,21.8,-17.17,0.18,-3.09,0.05,7.55,6.18,11.4,8.6,24.3,13,W,Zonal
991,2020-02-10,991,2020-02-10 12:00:00,2020-02-11,R,19.9,-32.32,0.17,-6.22,0.04,17.44,3.98,8.14,6.4,20,13,W,Zonal
992,2020-02-11,992,2020-02-11,2020-02-11 12:00:00,R,1,-17,0.16,-4.92,0.02,22.36,3.86,5.5,4.28,5.4,13,W,Zonal
993,2020-02-12,993,2020-02-12 12:00:00,2020-02-13,R,6.4,-36.1,0.16,-7.46,0.05,23.58,2.39,5.17,2.73,6.4,13,W,Zonal
994,2020-02-13,994,2020-02-13,2020-02-13 12:00:00,R,0.9,-33.37,0.07,-5.45,0.04,10.23,0.69,4.58,2.48,0.9,13,SW,Mixed
995,2020-02-13,995,2020-02-13 12:00:00,2020-02-14,R,7,-28.38,0.04,-5.35,0.05,14.42,4.58,6.89,6.39,7.5,13,SW,Mixed
996,2020-02-14,996,2020-02-14,2020-02-14 12:00:00,R,2.2,-43.28,0.12,-6.97,0.07,12.48,5.3,7.44,5.89,2.6,13,SW,Mixed
997,2020-02-16,997,2020-02-16,2020-02-16 12:00:00,R,4.9,-30.74,0.25,-4.52,0.05,5.42,9.13,14.25,10.33,4.9,13,SW,Mixed
998,2020-02-17,998,2020-02-16 12:00:00,2020-02-17,R,1.8,-23.07,0.17,-3.89,0.09,8.05,7.67,15.98,14.33,1.8,13,W,Zonal
999,2020-02-17,999,2020-02-17,2020-02-17 12:00:00,R,6.7,-50.6,0.22,-7.39,0.07,8.52,6.4,7.67,6.73,7.8,13,W,Zonal
1000,2020-02-17,1000,2020-02-17 12:00:00,2020-02-18,R,0,-43.56,0.08,-6.5,0.1,8.44,5.75,8.58,7.52,0.3,13,W,Zonal
1001,2020-02-18,1001,2020-02-18,2020-02-18 12:00:00,R,0.1,-21.95,0.14,-4.39,0.09,13.17,4.04,5.99,4.58,0.1,13,W,Zonal
1002,2020-02-18,1002,2020-02-18 12:00:00,2020-02-19,R,0.6,-16.18,0.18,-4.23,0.04,17.66,5.32,7.09,6.45,0.6,13,W,Zonal
1003,2020-02-19,1003,2020-02-19,2020-02-19 12:00:00,R,9.2,-98.27,0.3,-13.05,0.08,6.13000000000001,3.76,5.8,5,9.2,13,W,Zonal
1004,2020-02-20,1004,2020-02-19 12:00:00,2020-02-20,R,1,-45.64,0.17,-7.27,0.05,12.52,4.7,6.48,5.12,1,13,W,Zonal
1005,2020-02-20,1005,2020-02-20,2020-02-20 12:00:00,R,1.1,-36.51,0.09,-6.42,0.05,14.85,4.7,7.03,6.09,1.8,13,W,Zonal
1006,2020-02-20,1006,2020-02-20 12:00:00,2020-02-21,R,5.3,-22.03,0.14,-4.6,0.02,14.77,4.69,7.92,7.06,5.3,13,W,Zonal
1007,2020-02-21,1007,2020-02-21 12:00:00,2020-02-22,R,0,-40.23,0.19,-7.71,0.08,21.45,4.24,7.13,5.77,0,13,W,Zonal
1008,2020-02-22,1008,2020-02-22 12:00:00,2020-02-23,R,0.2,-8.57,0.28,-2.41,0.02,10.71,8.2,9.29,9.13,0.2,13,W,Zonal
1009,2020-02-23,1009,2020-02-23,2020-02-23 12:00:00,R,1.4,-3.87,0.12,0.38,0.07,-6.91,8.07,9.16,8.64,1.5,13,W,Zonal
1010,2020-02-23,1010,2020-02-23 12:00:00,2020-02-24,R,6.7,-10.5,0.24,-2.32,0.08,8.06,6.61,10.57,9.51,6.7,13,W,Zonal
1011,2020-02-24,1011,2020-02-24,2020-02-24 12:00:00,R,1.2,-24.31,0.22,-3.91,0.09,6.97,4.48,9.19,6.19,1.3,13,W,Zonal
1012,2020-02-25,1012,2020-02-25,2020-02-25 12:00:00,R,8.2,-70.1,0.13,-9.32,0.09,4.46000000000001,6.4,8.12,7.06,8.3,13,W,Zonal
1013,2020-02-25,1013,2020-02-25 12:00:00,2020-02-26,R,1.9,-42.47,0.45,-6.32,0.08,8.09,3.51,8.2,5.55,1.9,13,W,Zonal
1014,2020-02-27,1014,2020-02-27,2020-02-27 12:00:00,R,2.6,-97.54,0.3,-14.2,0.07,16.06,0.12,1.77,1.48,2.6,13,NW,Mixed
1015,2020-02-27,1015,2020-02-27 12:00:00,2020-02-28,R,16.9,-86.16,0.48,-11.96,0.04,9.52000000000001,0.12,2,1.65,17.4,13,NW,Mixed
1016,2020-02-28,1016,2020-02-28,2020-02-28 12:00:00,R,0.8,-76.28,0.21,-10.57,0.09,8.28,-0.75,4.79,0.96,1.2,13,NW,Mixed
1017,2020-02-28,1017,2020-02-28 12:00:00,2020-02-29,R,2.1,-22.26,0.18,-3.94,0.1,9.26,4.3,6.77,6.1,2.4,13,NW,Mixed
1018,2020-02-29,1018,2020-02-29,2020-02-29 12:00:00,R,0.8,-17.22,0.18,-3.59,0.06,11.5,6.77,12.42,8.07,1,13,S,Meridional
1019,2020-02-29,1019,2020-02-29 12:00:00,2020-03-01,R,10.5,-55.13,0.26,-8.55,0.02,13.27,4.31,12.42,5.48,10.5,13,S,Meridional
1020,2020-03-01,1020,2020-03-01,2020-03-01 12:00:00,R,1.4,-34.5,0.34,-6.32,0.04,16.06,4.94,7.96,5.52,1.4,13,S,Meridional
1021,2020-03-01,1021,2020-03-01 12:00:00,2020-03-02,R,14.6,-64.33,0.3,-10.04,0.06,15.99,1.83,9.2,7.22,14.6,13,S,Meridional
1022,2020-03-02,1022,2020-03-02 12:00:00,2020-03-03,R,5.6,-97.7,0.17,-13.28,0.09,8.53999999999999,3.82,7.62,5.42,5.6,13,S,Meridional
1023,2020-03-03,1023,2020-03-03 12:00:00,2020-03-04,R,0.4,-32.71,0.26,-6.37,0.04,18.25,-0.03,4.61,3.25,0.4,13,S,Meridional
1024,2020-03-04,1024,2020-03-04,2020-03-04 12:00:00,R,0.1,-26.65,0.18,-6.02,0.07,21.51,1.99,4.83,2.92,0.1,13,W,Zonal
1025,2020-03-05,1025,2020-03-05,2020-03-05 12:00:00,R,3.5,-45.25,0.16,-7.07,0.04,11.31,3.84,6.72,4.52,3.5,13,W,Zonal
1026,2020-03-05,1026,2020-03-05 12:00:00,2020-03-06,R,14.6,-97.67,0.16,-12.76,0.04,4.41,5.48,8.2,6.89,15.3,13,W,Zonal
1027,2020-03-06,1027,2020-03-06,2020-03-06 12:00:00,R,5.5,-110.35,0.59,-14.4,0.09,4.85000000000001,3.41,6.1,4.65,6,13,W,Zonal
1028,2020-03-06,1028,2020-03-06 12:00:00,2020-03-07,R,0.4,-69.98,0.26,-9.67,0.09,7.38,3.68,5.91,5.27,0.8,11,W,Zonal
1029,2020-03-08,1029,2020-03-06 22:07:00,2020-03-08 21:42:00,R1,4.4,-13.71,0.37,-3.47,0.14,14.05,1.29,10.46,6.42,4.6,49,W,Zonal
1030,2020-03-08,1030,2020-03-08 21:42:00,2020-03-09 13:00:00,R2,1.4,-20.69,0.32,-4.39,0.05,14.43,5.22,7.96,5.985,2.1,16,W,Zonal
1031,2020-03-09,1031,2020-03-09 13:00:00,2020-03-09 22:48:00,R1,1.8,-36.21,0.29,-6.53,0.1,16.03,5.28,8.52,5.88,1.4,11,W,Zonal
1032,2020-03-10,1032,2020-03-09 22:48:00,2020-03-10 10:50:00,R2,7.1,-72.36,0.48,-10.24,0.13,9.56,4.73,8.41,5.56,7.9,13,W,Zonal
1033,2020-03-10,1033,2020-03-10 10:50:00,2020-03-10 22:16:00,R2,5.3,-12.4,0.52,-2.66,0.12,8.88,8.41,11.86,11.17,4.5,12,W,Zonal
1034,2020-03-11,1034,2020-03-10 22:16:00,2020-03-11 07:21:00,R1,2.3,-9.17,0.35,-2.19,0.09,8.35,11.63,11.96,11.795,2.6,10,W,Zonal
1035,2020-03-11,1035,2020-03-11 07:21:00,2020-03-11 19:52:00,R2,0.7,-3.68,0.26,-1.25,0.07,6.32,11.63,13.55,13.11,0.5,14,W,Zonal
1036,2020-03-12,1036,2020-03-11 19:52:00,2020-03-12 07:28:00,R1,1,-8.97,0.48,-2.29,0.07,9.35,10.19,13.04,11.51,0.9,12,W,Zonal
1037,2020-03-12,1037,2020-03-12 07:28:00,2020-03-13 08:21:00,R2,2.1,-3.51,0.34,-1.94,0.03,12.01,3.39,10.38,7.05,2.9,26,W,Zonal
1038,2020-03-13,1038,2020-03-13 08:21:00,2020-03-13 22:59:00,R1,0.5,-4.13,0.33,-2.17,0.12,13.23,1.02,8.9,5.585,0.2,16,HCE,Mixed
1039,2020-03-14,1039,2020-03-13 22:59:00,2020-03-14 12:24:00,R2,0.3,-9.51,0.35,-2.85,0.05,13.29,-0.02,7.18,1,0.1,14,HCE,Mixed
1040,2020-03-21,1040,2020-03-14 12:24:00,2020-03-21 12:00:00,R1,7.1,-60.47,0.35,-9.18,0.08,12.97,0.61,16.82,8.02,7.3,169,E,Meridional
1041,2020-04-18,1041,2020-03-21 12:00:00,2020-04-18 22:53:00,R1,1.3,-53.88,0.3,-6.87,0.07,1.08,-4.57,22.03,7.28,1.4,683,N,Meridional
1042,2020-04-28,1042,2020-04-18 22:53:00,2020-04-28 20:14:00,R2,2.4,-72.93,0.26,-10.19,0.11,8.58999999999999,1.73,21.52,12.57,2.6,238,W,Zonal
1043,2020-04-29,1043,2020-04-28 20:14:00,2020-04-29 19:47:00,R1,2.6,-37.91,0.3,-5.71,0.07,7.77,10.04,15.35,11.69,2.3,25,W,Zonal
1044,2020-04-30,1044,2020-04-29 19:47:00,2020-04-30 08:14:00,R1,8.5,-62.94,0.11,-8.6,0.05,5.86,9.59,12.52,10.3,7.5,13,W,Zonal
1045,2020-04-30,1045,2020-04-30 08:14:00,2020-04-30 19:36:00,R2,4.9,-49.31,0.21,-7.33,0.08,9.33,9.88,11.9,10.37,5.5,13,W,Zonal
1046,2020-05-01,1046,2020-04-30 19:36:00,2020-05-01 09:38:00,R2,8.2,-38.78,0.29,-6.43,0.03,12.66,7.51,10.16,8.14,11.9,15,W,Zonal
1047,2020-05-01,1047,2020-05-01 09:38:00,2020-05-01 20:30:00,R2,7.6,-37.69,0.35,-6.28,0.08,12.55,7.97,12.22,10.395,7.3,12,W,Zonal
1048,2020-05-02,1048,2020-05-01 20:30:00,2020-05-02 20:45:00,R1,1.7,-22.07,0.3,-4.12,0.12,10.89,5.47,11.06,7.88,1.9,25,W,Zonal
1049,2020-05-09,1049,2020-05-02 20:45:00,2020-05-09 08:28:00,R2,1.7,5.45,0.33,-0.48,0.06,9.29,0.17,22.2,11.81,3,156,N,Meridional
1050,2020-05-09,1050,2020-05-09 08:28:00,2020-05-09 22:37:00,R1,1.7,0.52,0.2,-1.3,0.07,10.92,10.95,18.35,15.685,1.9,16,N,Meridional
1051,2020-05-10,1051,2020-05-09 22:37:00,2020-05-10 08:05:00,R2,5.6,-10.41,0.33,-2.14,0.11,6.71,10.8,15.52,11.655,5.2,10,N,Meridional
1052,2020-05-10,1052,2020-05-10 08:05:00,2020-05-10 15:52:00,R2,4,-7.85,0.38,-1.95,0.04,7.75,15.52,19.85,18.22,3.6,9,N,Meridional
1053,2020-05-11,1053,2020-05-10 15:52:00,2020-05-11 09:22:00,R1,7.4,-14.33,0.12,-3.73,0.03,15.51,4.7,19.53,13.6,6.9,18,N,Meridional
1054,2020-05-23,1054,2020-05-11 12:00:00,2020-05-23 09:19:00,R1,2.4,-0.01,0.2,0.29,0.09,-2.33,1.29,25.9,12.005,3.8,286,HCE,Mixed
1055,2020-05-23,1055,2020-05-23 09:19:00,2020-05-23 15:10:00,R2,4.2,-48.63,0.34,-6.9,0.13,6.57,9.34,13.99,11.27,4,7,HCE,Mixed
1056,2020-05-23,1056,2020-05-23 15:10:00,2020-05-23 19:10:00,R1,3.2,-28.2,0.13,-5.13,0.07,12.84,10.34,14.51,12.97,1.4,5,HCE,Mixed
1057,2020-05-23,1057,2020-05-23 19:10:00,2020-05-23 22:35:00,R2,2,-19.29,0.25,-3.76,0.1,10.79,6.89,12.08,8.52,2.6,5,HCE,Mixed
1058,2020-05-23,1058,2020-05-23 22:35:00,2020-05-24 09:45:00,R1,0.2,-5.92,0.49,-1.56,0.09,6.56,3.96,12.63,6.895,0,12,HCE,Mixed
1059,2020-06-03,1059,2020-05-24 09:45:00,2020-06-03 20:25:00,R2,5.7,-13.85,0.35,-2.86,0.1,9.03,5.3,26.4,15.99,9.3,251,LCE,Mixed
1060,2020-06-03,1060,2020-06-03 20:25:00,2020-06-03 23:00:00,R3,5.9,-16.93,0.86,-3.38,0.09,10.11,14.19,15.01,14.41,4.6,4,LCE,Mixed
1061,2020-06-04,1061,2020-06-03 23:00:00,2020-06-04 07:20:00,R4,6.7,-16.85,1.07,-3.94,0.11,14.67,13.07,14.31,13.57,6.8,9,LCE,Mixed
1062,2020-06-04,1062,2020-06-04 07:20:00,2020-06-04 20:05:00,R1,3.6,-29.91,0.51,-5.31,0.06,12.57,11.8,15.77,14.225,2,14,LCE,Mixed
1063,2020-06-05,1063,2020-06-04 20:05:00,2020-06-05 23:09:00,R2 - pluie (40 minutes),4,-27.1,0.24,-4.53,0.06,9.14,6.17,12.53,10.735,4.4,28,LCE,Mixed
1064,2020-06-06,1064,2020-06-05 23:09:00,2020-06-06 09:30:00,R3,4.7,-35.92,0.41,-5.95,0.13,11.68,6.17,11.68,9.72,4.3,12,LCE,Mixed
1065,2020-06-06,1065,2020-06-06 09:30:00,2020-06-06 12:36:00,R1,0.9,-32.99,0.37,-5.42,0.09,10.37,10.95,13.38,12.43,1.4,4,LCE,Mixed
1066,2020-06-08,1066,2020-06-08 13:00:00,2020-06-08 14:05:00,R2,7.7,-67.84,0.47,-10.13,0.1,13.2,11.87,14.61,13.24,7.1,2,E,Meridional
1067,2020-06-09,1067,2020-06-08 14:05:00,2020-06-09 17:30:00,R1,2.2,-49.06,0.98,-6.47,0.14,2.7,9.51,18.43,14.61,1.5,29,E,Meridional
1068,2020-06-10,1068,2020-06-09 17:30:00,2020-06-10 23:07:00,R2,0.4,-40.19,0.27,-5.42,0.11,3.17,11.23,16.91,13.16,1.5,30,E,Meridional
1069,2020-06-10,1069,2020-06-10 23:07:00,2020-06-11 07:24:00,Grèle 13:00,0.6,-41.87,0.35,-6.17,0.04,7.49,11.68,12.91,12.25,0.6,9,E,Meridional
1070,2020-06-11,1070,2020-06-11 07:24:00,2020-06-12 22:20:00,R1,5.2,-41.85,0.33,-6.41,0.06,9.43,11.57,19.43,17.2,0,18,E,Meridional
1071,2020-06-12,1071,2020-06-12 00:05:00,2020-06-13 08:35:00,R1,5.2,-65.72,0.49,-9.83,0.07,12.92,10.44,23.09,15.03,7.7,23,E,Meridional
1072,2020-06-12,1072,2020-06-12 22:20:00,2020-06-12 00:05:00,R1,12,-80.14,0.23,-10.34,0.08,2.58,11.81,11.81,11.81,0,2,E,Meridional
1073,2020-06-13,1073,2020-06-13 08:35:00,2020-06-13 19:07:00,R1,0.8,-58.49,0.54,-7.93,0.09,4.95,17.66,22.3,19.45,0.7,11,E,Meridional
1074,2020-06-17,1074,2020-06-13 19:07:00,2020-06-17 15:42:00,R1,4.8,-17.07,0.34,-1.9,0.04,-1.87,10.45,22.07,16.385,6.4,94,S,Meridional
1075,2020-06-17,1075,2020-06-17 15:42:00,2020-06-17 20:15:00,R2 - prélèvement fait après minuit,6,-27.55,0.28,-4.01,0.06,4.53,13.68,14.75,14.21,5.6,5,S,Meridional
1076,2020-06-17,1076,2020-06-17 20:15:00,2020-06-17 23:07:00,R1,0.8,-64.54,0.34,-8.93,0.06,6.89999999999999,13.23,13.68,13.365,0.7,4,S,Meridional
1077,2020-06-26,1077,2020-06-17 23:07:00,2020-06-26 18:25:00,R2,0.6,-92.1,0.31,-11.45,0.07,-0.5,8.67,28.28,18.53,0.9,212,S,Meridional
1078,2020-06-27,1078,2020-06-26 18:25:00,2020-06-27 08:21:00,R1,11.3,5.27,0.35,1.38,0.08,-5.77,16.58,21.16,17.29,10.6,15,S,Meridional
1079,2020-06-28,1079,2020-06-27 08:21:00,2020-06-28 09:23:00,R2,0.4,-26.94,0.2,-3.39,0.08,0.18,17.02,25.07,19.88,0.3,26,S,Meridional
1080,2020-06-29,1080,2020-06-28 09:23:00,2020-06-29 08:03:00,R3,4.2,-18.79,0.14,-2.47,0.08,0.970000000000002,13.67,18.79,16.06,3.3,24,S,Meridional
1081,2020-06-29,1081,2020-06-29 08:03:00,2020-07-02 08:12:00,R1,1.9,-42.84,0.32,-6.72,0.07,10.92,7.77,22.7,17.6,1.3,73,S,Meridional
1082,2020-07-05,1082,2020-07-02 08:12:00,2020-07-05 10:15:00,R1 - orages,0.3,-31.54,0.25,-4.87,0.06,7.42,8.56,22.16,18.65,0.3,75,W,Zonal
1083,2020-07-05,1083,2020-07-05 10:15:00,2020-07-05 12:45:00,R1,0.8,-11.9,0.34,-0.63,0.08,-6.86,19.13,22.56,20.475,0.8,4,W,Zonal
1084,2020-07-05,1084,2020-07-05 12:45:00,2020-07-05 14:35:00,R1,0.5,-10.16,0.34,-1.03,0.1,-1.92,22.56,23.94,23.13,0.1,3,W,Zonal
1085,2020-07-06,1085,2020-07-05 14:35:00,2020-07-06 18:35:00,R1,0.3,-12,0.32,-1.74,0.11,1.92,11.19,23.94,17.38,0.3,29,W,Zonal
1086,2020-07-15,1086,2020-07-06 18:35:00,2020-07-15 06:54:00,R1,0.7,-18.75,0.35,-2.14,0.04,-1.63,5.71,27.79,16.81,1,205,N,Meridional
1087,2020-07-15,1087,2020-07-15 06:54:00,2020-07-15 20:52:00,R2,1.6,-18.93,0.54,-1.31,0.11,-8.45,14.48,19.61,17.09,1.4,15,N,Meridional
1088,2020-07-16,1088,2020-07-15 20:52:00,2020-07-16 08:14:00,R3,0.3,-15,0.31,-2.15,0.11,2.2,13.69,14.48,13.995,0.2,12,N,Meridional
1089,2020-07-16,1089,2020-07-16 08:14:00,2020-07-16 21:11:00,R1,1.3,-14.83,0.53,-2.15,0.09,2.37,14.04,16.56,15.245,1.1,14,N,Meridional
1090,2020-07-26,1090,2020-07-16 21:11:00,2020-07-26 09:54:00,R1,0.6,-14.68,0.57,-2.13,0.06,2.36,9.56,27.59,18.375,0.3,230,W,Zonal
1091,2020-08-01,1091,2020-07-26 09:54:00,2020-08-01 09:37:00,R2,2,-8.64,0.51,0.46,0.12,-12.32,6.91,34.45,20.68,1.7,145,HCE,Mixed
1092,2020-08-03,1092,2020-08-01 09:37:00,2020-08-03 20:02:00,R1,2.8,16.98,0.14,3.77,0.05,-13.18,13.56,32.07,19.32,3.1,59,HCE,Mixed
1093,2020-08-11,1093,2020-08-03 20:02:00,2020-08-12 23:36:00,R2,1.2,-42.21,0.28,-4.92,0.04,-2.85,7.32,34.37,22.82,0.8,221,E,Meridional
1094,2020-08-16,1094,2020-08-12 23:36:00,2020-08-17 08:10:00,R1,1.1,-6.32,0.32,-0.7,0.03,-0.720000000000001,14.13,30.06,21.04,1.7,105,E,Meridional
1095,2020-08-17,1095,2020-08-17 08:10:00,2020-08-18 17:25:00,R1,5.2,-19.6,0.09,-3.57,0.03,8.96,13.12,24.93,20.61,4.4,34,E,Meridional
1096,2020-08-19,1096,2020-08-18 17:25:00,2020-08-20 08:15:00,R1,1.1,-39.83,0.05,-6.19,0.06,9.69,11.2,26.02,18.565,0.6,40,E,Meridional
1097,2020-08-27,1097,2020-08-20 08:15:00,2020-08-28 08:40:00,R1 - orages en soirée,1.7,-22.24,0.27,-2.89,0.05,0.880000000000003,7.58,32.38,20,4.9,194,W,Zonal
1098,2020-08-28,1098,2020-08-28 08:40:00,2020-08-28 21:31:00,R1,2.6,-8.9,0.16,-0.34,0.03,-6.18,11.61,20.06,18.505,0,14,LCE,Mixed
1099,2020-08-28,1099,2020-08-28 21:31:00,2020-08-29 09:31:00,R1 - orage (45 minutes),0.7,-32.93,0.45,-4.46,0.05,2.75,10.51,16.35,12.06,0,13,LCE,Mixed
1100,2020-08-30,1100,2020-08-29 09:31:00,2020-08-31 08:50:00,R1,4,-34.68,0.19,-5.25,0.06,7.32,8.72,20.13,14.735,4.4,48,LCE,Mixed
1101,2020-08-31,1101,2020-08-31 08:50:00,2020-09-01 09:05:00,R1,1.1,-48.58,0.16,-7.72,0.06,13.18,11.84,17.24,14.25,4.8,25,N,Meridional
1102,2020-09-01,1102,2020-09-01 09:05:00,2020-09-02 07:23:00,R2,3.3,-27.18,0.16,-5.32,0.03,15.38,10.88,17.26,13.82,0,23,N,Meridional
1103,2020-09-02,1103,2020-09-02 07:23:00,2020-09-03 07:50:00,R1,1.5,-14.96,0.2,-3.31,0.07,11.52,8.39,20.37,14.105,0,26,N,Meridional
1104,2020-09-15,1104,2020-09-03 07:50:00,2020-09-16 19:58:00,R1,0.6,-11.51,0.07,-2.7,0.06,10.09,5.14,32.46,17.29,0.2,325,S,Meridional
1105,2020-09-17,1105,2020-09-16 19:58:00,2020-09-23 08:46:00,R1,3.8,1.69,0.33,2.84,0.07,-21.03,5.7,26.14,16.635,0.1,158,E,Meridional
1106,2020-09-24,1106,2020-09-23 08:46:00,2020-09-24 06:48:00,R1,4,-34.21,0.18,-5.66,0.13,11.07,10.51,22.51,18.87,4,23,S,Meridional
1107,2020-09-25,1107,2020-09-24 06:48:00,2020-09-25 06:53:00,R1 - seult. 1 échant. (incomplet),4.8,-30.67,0.28,-5.93,0.07,16.77,8.03,17.98,14.27,4.5,25,LCE,Mixed
1108,2020-09-25,1108,2020-09-25 06:53:00,2020-09-25 21:25:00,R1,5.7,-46.99,0.16,-8.59,0.04,21.73,8.41,10.4,9.54,5.2,15,LCE,Mixed
1109,2020-09-26,1109,2020-09-25 21:25:00,2020-09-26 08:40:00,R1,0.9,-31.76,0.15,-6.23,0.03,18.08,7.62,9.08,8.35,1.3,13,LCE,Mixed
1110,2020-09-26,1110,2020-09-26 08:40:00,2020-09-26 22:28:00,R1,0.4,-31,0.24,-6.18,0.05,18.44,8.26,10.59,9.435,0.4,14,LCE,Mixed
1111,2020-09-27,1111,2020-09-26 22:28:00,2020-09-27 08:56:00,R1,21.9,-112.57,0.38,-15.62,0.04,12.39,8.87,9.38,9.15,19.2,12,LCE,Mixed
1112,2020-09-27,1112,2020-09-27 08:56:00,2020-09-27 22:27:00,R2,1.1,-96.22,0.22,-13.17,0.06,9.14,6.8,11.17,10,0.9,14,LCE,Mixed
1113,2020-09-28,1113,2020-09-27 22:27:00,2020-09-28 22:17:00,R1,3.8,-72.48,0.46,-10.64,0.11,12.64,5.52,10.76,9.15,3.6,25,E,Meridional
1114,2020-09-29,1114,2020-09-28 22:17:00,2020-09-29 07:23:00,R2,5.4,-40.53,0.05,-6.9,0.06,14.67,9.58,11.83,10.82,4.8,10,E,Meridional
1115,2020-09-29,1115,2020-09-29 07:23:00,2020-09-30 06:44:00,R1,1.4,-19.75,0.48,-4.35,0.07,15.05,10.74,15.47,13.72,1.1,25,E,Meridional
1116,2020-10-01,1116,2020-09-30 06:44:00,2020-10-01 23:39:00,R2,7,-56.78,0.39,-8.69,0.08,12.74,7.12,16.98,12.85,6.2,42,E,Meridional
1117,2020-10-02,1117,2020-10-01 23:39:00,2020-10-02 20:29:00,R1,7,-44.73,0.39,-6.87,0.05,10.23,7.12,13.36,10.99,6.2,21,S,Meridional
1118,2020-10-03,1118,2020-10-02 20:29:00,2020-10-03 09:08:00,R1,3,-111.99,0.42,-15.42,0.02,11.37,9.81,12.34,11.02,3.6,14,S,Meridional
1119,2020-10-03,1119,2020-10-03 09:08:00,2020-10-03 22:33:00,R1,5.4,-105.85,0.34,-14.81,0.06,12.63,9.62,11.2,10.58,5.2,15,S,Meridional
1120,2020-10-04,1120,2020-10-03 22:33:00,2020-10-04 09:17:00,R1,10.2,-120.66,0.19,-16.78,0.08,13.58,8.55,9.87,9.63,9.7,11,S,Meridional
1121,2020-10-04,1121,2020-10-04 09:17:00,2020-10-04 21:55:00,R1,5.1,-49.12,0.2,-8.18,0.14,16.32,8.55,12.41,10.075,4,14,S,Meridional
1122,2020-10-05,1122,2020-10-04 21:55:00,2020-10-05 06:58:00,R1,2.1,-60.74,0.44,-9.72,0.06,17.02,9.03,9.76,9.435,2.4,10,S,Meridional
1123,2020-10-05,1123,2020-10-05 06:58:00,2020-10-05 19:32:00,R2,11.9,-64.28,0.29,-9.61,0.02,12.6,9.03,11.61,10.855,11.8,14,S,Meridional
1124,2020-10-05,1124,2020-10-05 19:32:00,2020-10-06 07:14:00,R1,7.1,-61.57,0.1,-8.96,0.1,10.11,9.98,11.61,10.93,6.1,12,S,Meridional
1125,2020-10-06,1125,2020-10-06 07:14:00,2020-10-06 21:25:00,R2,14.1,-38.88,0.26,-6.3,0.1,11.52,10.15,13.74,11.55,13,15,S,Meridional
1126,2020-10-07,1126,2020-10-06 21:25:00,2020-10-07 06:45:00,R1,4.4,-32.3,0.3,-5.61,0.11,12.58,10.29,11.12,10.42,3.8,11,W,Zonal
1127,2020-10-07,1127,2020-10-07 06:45:00,2020-10-08 07:14:00,R2,0.6,-27.45,0.19,-5.03,0.05,12.79,9.99,13.84,11.05,0.8,25,W,Zonal
1128,2020-10-08,1128,2020-10-08 07:14:00,2020-10-08 22:03:00,R1,2.3,-10.58,0.25,-2.89,0.07,12.54,11.07,15.48,14.11,2.6,16,W,Zonal
1129,2020-10-09,1129,2020-10-08 22:03:00,2020-10-09 07:23:00,R2,2.8,-10.67,0.22,-2.82,0.06,11.89,12.62,14.31,13.14,2.9,10,W,Zonal
1130,2020-10-09,1130,2020-10-09 07:23:00,2020-10-09 22:02:00,R1,8.4,-25.87,0.13,-4.27,0.07,8.29,9.94,13.96,12.9,6.8,16,W,Zonal
1131,2020-10-12,1131,2020-10-09 22:02:00,2020-10-13 07:34:00,R1,0.9,-37.07,0.06,-5.92,0.05,10.29,5.5,11.52,8.11,0.7,83,N,Meridional
1132,2020-10-15,1132,2020-10-13 07:34:00,2020-10-15 07:24:00,R2,1.2,-107.05,0.24,-15.05,0.06,13.35,2.72,10.75,7.57,1.1,48,E,Meridional
1133,2020-10-21,1133,2020-10-15 07:24:00,2020-10-21 07:30:00,R1,2,-25.1,0.26,-3.06,0.04,-0.620000000000001,2.36,15.54,8.265,1.8,146,SW,Mixed
1134,2020-10-22,1134,2020-10-21 07:30:00,2020-10-22 08:20:00,R2,1.9,-8.01,0.43,-1.64,0.04,5.11,13.49,21.1,16.58,1.7,25,SW,Mixed
1135,2020-10-23,1135,2020-10-22 08:20:00,2020-10-23 08:34:00,R1,1,-21.86,0.29,-4.22,0.11,11.9,13.42,19.56,15.2,0.9,26,SW,Mixed
1136,2020-10-23,1136,2020-10-23 08:34:00,2020-10-24 00:46:00,R1,2.1,-37.58,0.22,-6.48,0.12,14.26,12.5,15.06,13.5,1.8,17,SW,Mixed
1137,2020-10-24,1137,2020-10-24 00:46:00,2020-10-24 22:52:00,R1,1,-15.14,0.3,-3.57,0.07,13.42,10.94,13.54,12.55,1,23,S,Meridional
1138,2020-10-25,1138,2020-10-24 22:52:00,2020-10-25 20:47:00,R1,8.4,-64.57,0.17,-9.36,0.03,10.31,9.7,12.72,11.51,7.7,23,S,Meridional
1139,2020-10-27,1139,2020-10-25 20:47:00,2020-10-27 23:21:00,R1,2.2,-19.43,0.3,-4.26,0.11,14.65,7.75,11.08,9.22,2.5,51,W,Zonal
1140,2020-10-28,1140,2020-10-27 23:21:00,2020-10-28 07:27:00,R2 - prélevé après minuit,5.5,-13.8,0.14,-3.58,0.08,14.84,9.82,11.16,10.52,5.8,9,W,Zonal
