date,ID,Sampling start,Sampling end,Precipitation type,Rainfall [mm],dD,dD stdev,d18O,d18O stdev,d_excess,time,duration,gwt
1206,2020-12-29,1239,2020-12-29 09:44:00,2020-12-29 23:48:00,R1,2.1,-81.45,0.11,-12.16,0.09,15.83,9,14,Low CE
1207,2020-12-30,1242,2020-12-30 23:51:00,2020-12-31 10:39:00,R1,5.9,-81.76,0.35,-12.06,0.05,14.72,23,11,Low CE
1208,2020-12-30,1241,2020-12-30 09:49:00,2020-12-30 23:51:00,R3,0.4,-78.52,0.16,-11.82,0.08,16.04,9,14,Low CE
1209,2020-12-31,1243,2020-12-31 10:39:00,2020-12-31 23:00:00,R2,1.5,-73.24,0.22,-11.11,0.07,15.64,10,12,Low CE
1210,2020-12-31,1244,2020-12-31 23:00:00,2021-01-04 09:35:00,R1,0.5,-97.79,0.4,-13.88,0.11,13.25,23,83,Low CE
1211,2021-01-04,1245,2021-01-04 09:35:00,2021-01-06 08:02:00,R2,1.1,-105.86,0.13,-15.38,0.07,17.18,9,46,Low CE
1212,2021-01-06,1246,2021-01-06 08:02:00,2021-01-06 12:54:00,R1 - neige,0.3,-109.81,0.19,-15.73,0.08,16.03,8,5,Low CE
1213,2021-01-06,1247,2021-01-06 12:54:00,2021-01-08 08:30:00,R2,0.6,-81.42,0.16,-11.99,0.06,14.5,12,44,Low CE
1214,2021-01-08,1248,2021-01-08 08:30:00,2021-01-12 08:12:00,R1 - neige,8.7,-102.06,0.21,-14.31,0.07,12.42,8,96,Low CE
1215,2021-01-12,1249,2021-01-12 08:12:00,2021-01-12 13:58:00,R1,4.3,-98.92,0.2,-13.91,0.06,12.36,8,6,West
1216,2021-01-12,1250,2021-01-12 13:58:00,2021-01-12 22:40:00,R2,1,-65.6,0.26,-9.6,0.08,11.2,13,9,West
1217,2021-01-12,1251,2021-01-12 22:40:00,2021-01-13 00:40:00,R1,4,-92.22,0.27,-12.38,0.16,6.82000000000001,22,2,West
1218,2021-01-13,1252,2021-01-13 00:40:00,2021-01-14 07:28:00,R1,2.5,-68.24,0.25,-10.07,0.05,12.32,0,31,West
1219,2021-01-14,1254,2021-01-14 23:01:00,2021-01-15 08:15:00,R3 - pluie,3.3,-135.54,0.35,-18.58,0.11,13.1,23,9,West
1220,2021-01-14,1253,2021-01-14 07:28:00,2021-01-14 23:01:00,R2 - pluie,15.7,-110.59,0.18,-15.31,0.05,11.89,7,16,West
1221,2021-01-15,1255,2021-01-15 08:15:00,2021-01-16 23:55:00,R1 (pluie de 14:01 au 13.01 à 00:40 au 14.01),2.8,-119.43,0.24,-16.3,0.05,10.97,8,40,High CE
1222,2021-01-16,1256,2021-01-16 23:55:00,2021-01-18 13:30:00,R1,23.5,-101.77,0.2,-14.4,0.05,13.43,23,38,High CE
1223,2021-01-18,1257,2021-01-18 13:30:00,2021-01-18 23:02:00,R2 - 10cm neige,11.2,-36.2,0.33,-6.59,0.09,16.52,13,10,West
1224,2021-01-18,1258,2021-01-18 23:02:00,2021-01-21 08:07:00,R1 - 2-3cm neige,3.6,-64.39,0.71,-9.08,0.22,8.25,23,57,West
1225,2021-01-21,1259,2021-01-21 08:07:00,2021-01-21 23:12:00,R1 - 3.5cm neige,9.6,-78.35,0.27,-11.08,0.07,10.29,8,15,South
1226,2021-01-21,1260,2021-01-21 23:12:00,2021-01-22 07:23:00,R1 - pluie (eau partiellt. gelée),9.8,-71.17,0.37,-10.54,0.09,13.15,23,8,South
1227,2021-01-22,1261,2021-01-22 07:23:00,2021-01-22 21:27:00,R2,5.2,-114.62,0.19,-15.97,0.06,13.14,7,14,South
1228,2021-01-22,1262,2021-01-22 21:27:00,2021-01-23 23:30:00,R1,3.2,-103.18,0.62,-14.76,0.16,14.9,21,26,South
1229,2021-01-23,1263,2021-01-23 23:30:00,2021-01-24 10:27:00,R2,0.6,-110.81,0.27,-15.73,0.05,15.03,23,11,South
1230,2021-01-24,1264,2021-01-24 10:27:00,2021-01-25 08:12:00,R1,3.3,-83.53,0.3,-12.93,0.15,19.91,10,22,South
1231,2021-01-25,1265,2021-01-25 08:12:00,2021-01-27 08:12:00,R2,3.8,-112.01,0.31,-15.77,0.08,14.15,8,48,North West
1232,2021-01-27,1266,2021-01-27 08:12:00,2021-01-28 07:42:00,R1,12.8,-94.43,0.61,-13.57,0.2,14.13,8,23,North West
1233,2021-01-28,1269,2021-01-28 22:51:00,2021-01-29 08:23:00,R1 - 4.5cm neige,7.8,-44.84,0.19,-7.12,0.04,12.12,22,10,West
1234,2021-01-28,1267,2021-01-28 07:42:00,2021-01-28 12:43:00,R1,7.7,-77.77,0.31,-10.62,0.11,7.19,7,5,West
1235,2021-01-28,1268,2021-01-28 12:43:00,2021-01-28 22:51:00,R1 - 5.5cm neige,2.8,-28.06,0.25,-4.59,0.07,8.66,12,10,West
1236,2021-01-29,1270,2021-01-29 08:23:00,2021-01-29 22:37:00,R1 - neige la veille + pluie le 28.01,3.5,-39.44,0.25,-6.54,0.04,12.88,8,14,West
1237,2021-01-29,1271,2021-01-29 22:37:00,2021-01-30 08:31:00,R2,2.1,-47.91,0.44,-7.41,0.12,11.37,22,10,West
1238,2021-01-30,1272,2021-01-30 08:31:00,2021-01-30 21:10:00,R3,10.7,-85.34,0.43,-11.9,0.08,9.86,8,13,West
1239,2021-01-30,1273,2021-01-30 21:10:00,2021-01-31 09:12:00,R1,1.1,-83.82,0.56,-12.04,0.12,12.5,21,12,West
1240,2021-01-31,1274,2021-01-31 09:12:00,2021-01-31 22:36:00,R2,3.8,-84.94,0.31,-12.32,0.1,13.62,9,13,West
1241,2021-01-31,1275,2021-01-31 22:36:00,2021-02-01 07:03:00,R1,5.4,-81.87,0.45,-11.58,0.15,10.77,22,8,West
1242,2021-02-01,1276,2021-02-01 07:03:00,2021-02-01 21:52:00,R2,1.2,-69.93,0.46,-10.19,0.1,11.59,7,15,West
1243,2021-02-01,1277,2021-02-01 21:52:00,2021-02-02 07:34:00,R1,0.5,-64.97,0.13,-9.29,0.12,9.34999999999999,21,10,West
1244,2021-02-02,1278,2021-02-02 07:34:00,2021-02-02 21:02:00,R2,5.7,-43.5,0.18,-6.37,0.08,7.46,7,13,West
1245,2021-02-02,1279,2021-02-02 21:02:00,2021-02-03 07:00:00,R1,4.5,-48.5,0.16,-7.36,0.08,10.38,21,10,West
1246,2021-02-03,1281,2021-02-03 12:05:00,2021-02-03 21:41:00,R1,3.8,-49.85,0.17,-7.86,0.08,13.03,12,10,West
1247,2021-02-03,1282,2021-02-03 21:41:00,2021-02-04 08:05:00,R2,0.3,-55.19,0.2,-8.31,0.04,11.29,21,10,West
1248,2021-02-03,1280,2021-02-03 07:00:00,2021-02-03 12:05:00,R2,11.5,-87.04,0.39,-12.24,0.08,10.88,7,5,West
1249,2021-02-04,1283,2021-02-04 08:05:00,2021-02-05 22:40:00,R1,0.3,-44.69,0.22,-6.74,0.1,9.23,8,39,West
1250,2021-02-05,1284,2021-02-05 22:40:00,2021-02-06 08:33:00,R2 - passage front chaud (?) de R1 à R2,11.7,-72.6,0.22,-11.2,0.04,17,22,10,West
1251,2021-02-06,1286,2021-02-06 21:22:00,2021-02-07 08:46:00,R1,13.2,-45.21,0.24,-7.72,0.05,16.55,21,11,West
1252,2021-02-06,1285,2021-02-06 08:33:00,2021-02-06 21:22:00,R3,2.4,-59.91,0.25,-9.21,0.08,13.77,8,13,West
1253,2021-02-07,1287,2021-02-07 08:46:00,2021-02-07 23:51:00,R1,0.9,-61.81,0.21,-9.92,0.07,17.55,8,15,West
1254,2021-02-07,1288,2021-02-07 23:51:00,2021-02-08 12:27:00,R1,1.3,-93.8,0.24,-13.92,0.13,17.56,23,13,West
1255,2021-02-08,1289,2021-02-08 12:27:00,2021-02-10 13:20:00,R2 SABLE SIROCO,1.5,-66.73,0.28,-9.98,0.05,13.11,12,49,East
1256,2021-02-10,1290,2021-02-10 13:20:00,2021-02-16 08:00:00,R1,1.8,-51.08,0.13,-8.37,0.06,15.88,13,139,East
1257,2021-02-16,1291,2021-02-16 08:00:00,2021-02-17 08:23:00,R2,5.2,-37.09,0.3,-6.52,0.09,15.07,8,24,South West
1258,2021-02-17,1292,2021-02-17 08:23:00,2021-02-18 08:25:00,R1,0.5,-29.36,0.25,-5.16,0.07,11.92,8,24,South West
1259,2021-02-18,1294,2021-02-18 23:59:00,2021-02-26 23:59:00,R1,3.8,-44.84,0.62,-7.3,0.13,13.56,23,192,South West
1260,2021-02-18,1293,2021-02-18 08:25:00,2021-02-18 23:59:00,R1 - neige la veille,2.4,-65.75,0.11,-9.71,0.09,11.93,8,16,South West
1261,2021-02-26,1295,2021-02-26 23:59:00,2021-03-04 22:37:00,R1,2.6,-34.36,0.25,-5.79,0.06,11.96,23,143,High CE
1262,2021-03-04,1296,2021-03-04 22:37:00,2021-03-10 08:08:00,R1,0.3,-28.84,0.25,-4.82,0.05,9.72,22,130,North
1263,2021-03-10,1297,2021-03-10 08:08:00,2021-03-11 08:37:00,R1,4.4,-9.81,0.11,-2.59,0.08,10.91,8,24,West
1264,2021-03-11,1301,2021-03-11 18:00:00,2021-03-12 08:31:00,R1,4.5,-44.56,0.34,-7.88,0.03,18.48,18,15,West
1265,2021-03-11,1298,2021-03-11 08:37:00,2021-03-11 10:20:00,R2 - soleil au moment du prélèvement,3.1,-14.22,0.31,-2.76,0.05,7.86,8,2,West
1266,2021-03-11,1299,2021-03-11 10:20:00,2021-03-11 16:00:00,R3 - grêlons !,NA,-39.54,0.46,-6.51,0.03,12.54,10,6,West
1267,2021-03-11,1300,2021-03-11 16:00:00,2021-03-11 18:00:00,R4 - puie avec grêlons (R3) inclus,4.1,-20.17,0.19,-3.74,0.07,9.75,16,2,West
1268,2021-03-12,1302,2021-03-12 08:31:00,2021-03-12 22:40:00,R2,7.1,-54.43,0.32,-9.15,0.06,18.77,8,14,West
1269,2021-03-12,1303,2021-03-12 22:40:00,2021-03-13 09:01:00,R1,8.4,-34.8,0.19,-6.5,0.03,17.2,22,10,West
1270,2021-03-13,1304,2021-03-13 09:01:00,2021-03-13 13:33:00,R2 (pluie & grêle),11.8,-49.66,0.27,-8.48,0.03,18.18,9,5,West
1271,2021-03-13,1305,2021-03-13 13:33:00,2021-03-13 23:19:00,R3,1.6,-47.64,0.42,-8.41,0.08,19.64,13,10,West
1272,2021-03-13,1306,2021-03-13 23:19:00,2021-03-14 09:41:00,R1,0.6,-43.47,0.47,-7.98,0.05,20.37,23,10,West
1273,2021-03-14,1308,2021-03-14 21:06:00,2021-03-15 07:35:00,R1,3.5,-43.77,0.34,-7.57,0.04,16.79,21,10,West
1274,2021-03-14,1307,2021-03-14 09:41:00,2021-03-14 21:06:00,R2,2.9,-63.77,0.3,-9.93,0.09,15.67,9,11,West
1275,2021-03-15,1310,2021-03-15 13:20:00,2021-03-16 08:00:00,R1,0.3,-32.02,0.31,-5.39,0.09,11.1,13,19,North
1276,2021-03-15,1309,2021-03-15 07:35:00,2021-03-15 13:20:00,R2,0.3,-43.06,0.27,-7.29,0.06,15.26,7,6,North
1277,2021-03-16,1311,2021-03-16 08:00:00,2021-03-16 21:21:00,R2,3.5,-89.2,0.21,-12.02,0.04,6.95999999999999,8,13,North
1278,2021-03-16,1312,2021-03-16 21:21:00,2021-03-17 08:04:00,R1,2.3,-100.41,0.34,-13.66,0.06,8.87,21,11,North
1279,2021-03-17,1314,2021-03-17 22:40:00,2021-03-19 08:08:00,R1,4,-85.86,0.25,-12.14,0.02,11.26,22,33,North
1280,2021-03-17,1313,2021-03-17 08:04:00,2021-03-17 22:40:00,R2,0.5,-92.56,0.24,-12.7,0.04,9.03999999999999,8,15,North
1281,2021-03-19,1315,2021-03-19 08:08:00,2021-03-27 09:17:00,R1,1.4,-46.96,0.13,-7.54,0.06,13.36,8,193,East
1282,2021-03-27,1316,2021-03-27 09:17:00,2021-03-27 22:56:00,R2,1.4,-18.57,0.49,-4.61,0.08,18.31,9,14,West
1283,2021-03-27,1317,2021-03-27 22:56:00,2021-04-05 23:33:00,R1 - pluie & neige,0.7,-30.57,0.26,-5.33,0.08,12.07,22,217,West
1284,2021-04-05,1318,2021-04-05 23:33:00,2021-04-06 20:22:00,R1 - pluie & neige,0.9,-31.43,0.28,-6.28,0.07,18.81,22,21,North West
1285,2021-04-06,1319,2021-04-06 20:22:00,2021-04-09 23:41:00,R1,2.5,-3.12,0.29,-1.68,0.05,10.32,19,75,North West
1286,2021-04-09,1320,2021-04-09 23:41:00,2021-04-10 09:15:00,R1,6.9,-7.82,0.17,-3.2,0.07,17.78,22,10,South
1287,2021-04-10,1321,2021-04-10 09:15:00,2021-04-10 12:47:00,R2,2,1.5,0.29,-2.37,0.03,20.46,8,4,South
1288,2021-04-10,1322,2021-04-10 12:47:00,2021-04-10 20:15:00,R3,5.9,-6.83,0.06,-3.5,0.06,21.17,11,7,South
1289,2021-04-10,1323,2021-04-10 20:15:00,2021-04-11 09:45:00,R1,14.3,-35.7,0.3,-6.54,0.05,16.62,19,14,South
1290,2021-04-11,1324,2021-04-11 09:45:00,2021-04-11 14:15:00,R2,7.2,-93.98,0.19,-13.3,0.05,12.42,8,5,South
1291,2021-04-11,1325,2021-04-11 14:15:00,2021-04-11 20:44:00,R3,4.5,-117.88,0.4,-16.13,0.09,11.16,13,6,South
1292,2021-04-11,1326,2021-04-11 20:44:00,2021-04-18 22:59:00,R1,0.3,-49.64,0.18,-7.76,0.05,12.44,19,170,South
1293,2021-04-18,1327,2021-04-18 22:59:00,2021-04-19 23:24:00,R1,0.5,-25.17,0.49,-3.94,0.06,6.35,21,24,East
1294,2021-04-19,1328,2021-04-19 23:24:00,2021-05-04 07:37:00,R1,4.2,-64.15,0.2,-8.47,0.07,3.61,22,344,East
1295,2021-05-04,1331,2021-05-04 19:45:00,2021-05-05 07:32:00,R1,1.7,-33.64,0.35,-5.32,0.03,8.92,18,12,North
1296,2021-05-04,1329,2021-05-04 07:37:00,2021-05-04 12:54:00,R2,1.6,-55.13,0.24,-8.35,0.02,11.67,6,5,North
1297,2021-05-04,1330,2021-05-04 12:54:00,2021-05-04 19:45:00,R3,2.6,-21.16,0.14,-3.73,0.07,8.68,11,7,North
1298,2021-05-05,1334,2021-05-05 17:56:00,2021-05-06 06:55:00,R1,0.7,-43.03,0.13,-7.24,0.05,14.89,16,13,North
1299,2021-05-05,1333,2021-05-05 12:07:00,2021-05-05 17:56:00,R3,2.5,-49.98,0.34,-8.69,0.05,19.54,11,6,North
1300,2021-05-05,1332,2021-05-05 07:32:00,2021-05-05 12:07:00,R2,1.6,-35.65,0.37,-6.83,0.06,18.99,6,5,North
1301,2021-05-06,1335,2021-05-06 06:55:00,2021-05-06 23:45:00,R2,6.7,-82.04,0.34,-11.73,0.05,11.8,5,17,North
1302,2021-05-06,1336,2021-05-06 23:45:00,2021-05-07 07:36:00,R1,0.3,-73.9,0.32,-10.59,0.05,10.82,22,8,North
1303,2021-05-07,1337,2021-05-07 07:36:00,2021-05-10 07:30:00,R1,1,-2.79,0.22,0.06,0.06,-3.27,6,72,North
1304,2021-05-10,1339,2021-05-10 22:19:00,2021-05-11 22:36:00,R1,6.4,-46.94,0.29,-7.07,0.05,9.62,21,24,South
1305,2021-05-10,1338,2021-05-10 07:30:00,2021-05-10 22:19:00,R2,0.4,-32.61,0.32,-4.02,0.07,-0.450000000000003,6,15,South
1306,2021-05-11,1340,2021-05-11 22:36:00,2021-05-14 23:18:00,R1,1.7,-57.47,0.15,-7.87,0.06,5.49,21,73,South
1307,2021-05-14,1341,2021-05-14 23:18:00,2021-05-15 10:25:00,R1,2.6,-73.78,0.16,-10.48,0.05,10.06,22,11,South
1308,2021-05-15,1343,2021-05-15 20:34:00,2021-05-16 09:55:00,R1,0.5,-35.53,0.15,-5.63,0.02,9.51,19,13,South
1309,2021-05-15,1342,2021-05-15 10:25:00,2021-05-15 20:34:00,R2,7.3,-53.85,0.5,-7.45,0.09,5.75,9,10,South
1310,2021-05-16,1346,2021-05-16 23:10:00,2021-05-17 07:24:00,R1,2.4,-42,0.2,-6.64,0.08,11.12,22,8,South
1311,2021-05-16,1344,2021-05-16 09:55:00,2021-05-16 20:04:00,R2,4.1,-40.18,0.12,-5.84,0.06,6.54,8,10,South
1312,2021-05-16,1345,2021-05-16 20:04:00,2021-05-16 23:10:00,R3,3.1,-37.26,0.39,-5.96,0.06,10.42,19,3,South
1313,2021-05-17,1347,2021-05-17 07:24:00,2021-05-17 12:21:00,R2,3.4,-45.65,0.45,-6.5,0.06,6.35,6,5,North
1314,2021-05-17,1348,2021-05-17 12:21:00,2021-05-17 22:31:00,R3,5.1,-61.72,0.43,-8.77,0.08,8.44,11,10,North
1315,2021-05-17,1349,2021-05-17 22:31:00,2021-05-18 07:28:00,R1,1.9,-53.32,0.23,-7.74,0.05,8.6,21,9,North
1316,2021-05-18,1351,2021-05-18 22:09:00,2021-05-20 12:17:00,R1,2.3,-40.67,0.26,-6.04,0.04,7.65,21,38,North
1317,2021-05-18,1350,2021-05-18 07:28:00,2021-05-18 22:09:00,R2,5.8,-53.53,0.29,-7.35,0.07,5.27,6,15,North
1318,2021-05-20,1352,2021-05-20 12:17:00,2021-05-22 09:35:00,R1,3.2,-18.22,0.3,-3.44,0.04,9.3,11,45,North
1319,2021-05-22,1353,2021-05-22 09:35:00,2021-05-22 19:22:00,R2,2.3,-34.47,0.34,-5.61,0.04,10.41,8,10,West
1320,2021-05-22,1354,2021-05-22 19:22:00,2021-05-23 10:44:00,R1,1,NA,NA,NA,NA,NA,18,15,West
1321,2021-05-23,1355,2021-05-23 10:44:00,2021-05-24 22:10:00,R1,10.4,-48.01,0.23,-7.58,0.07,12.63,9,35,West
1322,2021-05-24,1356,2021-05-24 22:10:00,2021-05-25 09:27:00,R1,2.7,-54.32,0.29,-8.68,0.05,15.12,21,11,West
1323,2021-05-25,1358,2021-05-25 22:56:00,2021-05-26 08:55:00,R1,6.7,-53.29,0.13,-7.87,0.07,9.67,21,10,North
1324,2021-05-25,1357,2021-05-25 09:27:00,2021-05-25 22:56:00,R2,6.9,-26.61,0.19,-4.22,0.09,7.15,8,13,North
1325,2021-05-26,1359,2021-05-26 08:55:00,2021-05-26 14:28:00,R2,6.1,-54.83,0.23,-7.36,0.06,4.05,7,6,North
1326,2021-06-02,1360,2021-06-02 16:00:00,2021-06-02 18:30:00,R1,2.7,-20.54,0.24,-3.25,0.03,5.46,15,3,East
1327,2021-06-02,1361,2021-06-02 18:30:00,2021-06-03 19:42:00,R1,1.1,-13.04,0.43,-2.16,0.03,4.24,17,25,East
1328,2021-06-04,1363,2021-06-03 19:42:00,2021-06-05 09:13:00,R1,0.7,-19.82,0.25,-3.73,0.09,10.02,18,14,East
1329,2021-06-04,1362,2021-06-04 17:30:00,2021-06-04 19:00:00,R1,14.1,-23.55,0.38,-4.57,0.06,13.01,16,2,East
1330,2021-06-19,1364,2021-06-19 18:00:00,2021-06-19 20:25:00,R1 - sable du Sahara,0.4,-6.5,0.28,-0.35,0.04,-3.7,17,2,South
1331,2021-06-19,1365,2021-06-19 20:25:00,2021-06-19 20:35:00,R2 - sable du Sahara,4.1,-25.8,0.39,-4.48,0.07,10.04,19,0,South
1332,2021-06-19,1366,2021-06-19 20:35:00,2021-06-20 07:24:00,R1 - orages pendant la nuit,9.3,-15.66,0.16,-3.23,0.03,10.18,19,11,South
1333,2021-06-20,1368,2021-06-20 21:04:00,2021-06-21 07:00:00,R1,0.6,-8.53,0.27,-2.23,0.11,9.31,20,10,South
1334,2021-06-20,1367,2021-06-20 07:24:00,2021-06-20 21:04:00,R2,1.1,-7.38,0.13,-0.92,0.08,-0.0199999999999996,6,14,South
1335,2021-06-21,1369,2021-06-21 07:00:00,2021-06-22 18:47:00,R1,2.8,-47.12,0.22,-7.14,0.02,10,6,36,South
1336,2021-06-22,1370,2021-06-22 18:47:00,2021-06-24 21:23:00,R1,1,-41.76,0.39,-5.56,0.03,2.72,17,51,South
1337,2021-06-24,1371,2021-06-24 21:23:00,2021-06-25 07:33:00,R1,0.4,-19.27,0.4,-3.57,0.05,9.29,20,10,South
1338,2021-06-25,1372,2021-06-25 07:33:00,2021-06-29 18:56:00,R1,5.6,-61.55,0.16,-8.15,0.06,3.65000000000001,6,107,South
1339,2021-06-29,1373,2021-06-29 18:56:00,2021-06-30 07:34:00,R1,0.3,-54.1,0.41,-7.18,0.11,3.34,17,13,High CE
1340,2021-06-30,1375,2021-06-30 22:59:00,2021-07-01 07:31:00,R1,0.3,-44.88,0.4,-6.74,0.05,9.04,21,9,North
1341,2021-06-30,1374,2021-06-30 07:34:00,2021-06-30 22:59:00,R2,3,-86.67,0.45,-11.43,0.08,4.77,6,15,North
1342,2021-07-01,1376,2021-07-01 07:31:00,2021-07-04 13:13:00,R1,0.4,-27.62,0.48,-3.35,0.07,-0.82,6,78,North
1343,2021-07-04,1378,2021-07-04 15:08:00,2021-07-05 07:00:00,R1,0.5,-50.21,0.48,-6.87,0.07,4.75,14,16,East
1344,2021-07-04,1377,2021-07-04 13:13:00,2021-07-04 15:08:00,R2,4.8,-61.65,0.4,-8.26,0.04,4.43,12,2,East
1345,2021-07-05,1379,2021-07-05 07:00:00,2021-07-05 12:25:00,R2,1.6,-47.77,0.23,-6.5,0.05,4.23,6,5,East
1346,2021-07-05,1380,2021-07-05 12:25:00,2021-07-05 21:53:00,R3,7,-19.87,0.7,-3.34,0.08,6.85,11,9,East
1347,2021-07-05,1381,2021-07-05 21:53:00,2021-07-06 07:32:00,R1,6.7,-34.1,0.38,-5.26,0.12,7.98,20,10,East
1348,2021-07-06,1383,2021-07-06 17:58:00,2021-07-08 20:10:00,R1 - orage 15-20 minutes vers 18:30hrs,16.1,-49.09,0.38,-7.57,0.04,11.47,16,50,South
1349,2021-07-06,1382,2021-07-06 07:32:00,2021-07-06 17:58:00,R2,4.2,-46.64,0.43,-6.93,0.06,8.8,6,10,South
1350,2021-07-08,1384,2021-07-08 20:10:00,2021-07-09 06:55:00,R1,0.3,-47.28,0.18,-7.01,0.05,8.8,19,11,South
1351,2021-07-09,1385,2021-07-09 06:55:00,2021-07-10 20:30:00,R1,4.9,-51.91,0.28,-7.56,0.01,8.57,5,38,South
1352,2021-07-10,1386,2021-07-10 20:30:00,2021-07-12 19:51:00,R1,2.1,-36.74,0.33,-4.55,0.08,-0.340000000000003,19,47,South
1353,2021-07-12,1387,2021-07-12 19:51:00,2021-07-13 07:33:00,R1,4.5,-44.86,0.33,-6.34,0.08,5.86,18,12,South
1354,2021-07-13,1388,2021-07-13 07:33:00,2021-07-13 18:25:00,R2,31.5,-54.39,0.33,-7.34,0.05,4.33,6,11,Low CE
1355,2021-07-13,1389,2021-07-13 18:25:00,2021-07-14 07:00:00,R1,1.5,-78.59,0.48,-11.08,0.05,10.05,17,13,Low CE
1356,2021-07-14,1391,2021-07-14 19:49:00,2021-07-14 23:59:00,R3,26.1,-48.97,0.14,-7.62,0.04,11.99,18,4,Low CE
1357,2021-07-14,1392,2021-07-14 23:59:00,2021-07-15 07:15:00,R1,5.1,-33.24,0.3,-5.47,0.06,10.52,22,7,Low CE
1358,2021-07-14,1390,2021-07-14 07:00:00,2021-07-14 19:49:00,R2,47.2,-79.25,0.33,-11.15,0.1,9.95,6,13,Low CE
1359,2021-07-15,1393,2021-07-15 07:15:00,2021-07-15 19:53:00,R2,15.5,-35.25,0.34,-5.96,0.1,12.43,6,13,Low CE
1360,2021-07-21,1394,2021-07-21 08:00:00,2021-08-02 09:40:00,R1,57.6,-37.2,0.3,-5.84,0.05,9.52,7,290,North
1361,2021-08-02,1396,2021-08-02 22:02:00,2021-08-03 07:56:00,R1,5.4,-56.98,0.35,-8.22,0.04,8.78000000000001,21,10,North
1362,2021-08-02,1395,2021-08-02 09:40:00,2021-08-02 22:02:00,R2,6.7,-43.22,0.45,-6.38,0.04,7.82,8,12,North
1363,2021-08-03,1398,2021-08-03 18:43:00,2021-08-05 09:20:00,R1,0.4,-49.53,0.39,-7.03,0.05,6.71,17,39,North
1364,2021-08-03,1397,2021-08-03 07:56:00,2021-08-03 18:43:00,R2,8.4,-63.08,0.48,-8.3,0.04,3.32000000000001,6,11,North
1365,2021-08-05,1399,2021-08-05 09:20:00,2021-08-05 23:31:00,R2,1.6,-56.26,0.37,-7.92,0.07,7.1,8,14,South
1366,2021-08-05,1400,2021-08-05 23:31:00,2021-08-06 08:30:00,R1,2.4,-27.32,0.28,-4.72,0.09,10.44,22,9,South
1367,2021-08-06,1402,2021-08-06 20:05:00,2021-08-07 20:32:00,R1,1.4,-34.9,0.32,-6.13,0.05,14.14,19,24,South
1368,2021-08-06,1401,2021-08-06 08:30:00,2021-08-06 20:05:00,R2,0.5,-21.92,0.4,-3.39,0.07,5.2,7,12,South
1369,2021-08-07,1403,2021-08-07 20:32:00,2021-08-08 23:06:00,R1,0.5,-41.92,0.27,-3.93,0.06,-10.48,19,27,South
1370,2021-08-08,1404,2021-08-08 23:06:00,2021-08-10 07:59:00,R1,0.3,-41.58,0.37,-5.3,0.08,0.82,22,33,West
1371,2021-08-10,1405,2021-08-10 07:59:00,2021-08-16 21:31:00,R1,2.4,-26.05,0.24,-3.76,0.07,4.03,6,158,West
1372,2021-08-16,1406,2021-08-16 21:31:00,2021-08-17 08:11:00,R1,0.3,-31.44,0.41,-4.85,0.06,7.36,20,11,North West
1373,2021-08-17,1407,2021-08-17 08:11:00,2021-08-18 08:11:00,R1,1.8,-10.49,0.46,-2.7,0.06,11.11,7,24,North West
1374,2021-08-18,1408,2021-08-18 08:11:00,2021-08-18 23:03:00,R2,0.3,-9.21,0.31,-2.36,0.06,9.67,7,15,North West
1375,2021-08-18,1409,2021-08-18 23:03:00,2021-08-19 07:41:00,R1,0.3,-11.47,0.29,-2.68,0.08,9.97,22,9,North West
1376,2021-08-19,1410,2021-08-19 07:41:00,2021-08-22 09:12:00,R1,2.2,-16.53,0.48,-1.92,0.03,-1.17,6,74,North West
1377,2021-08-22,1411,2021-08-22 09:12:00,2021-08-22 22:58:00,R2,0.7,-35.11,0.46,-4.73,0.09,2.73,8,14,North
1378,2021-08-22,1412,2021-08-22 22:58:00,2021-08-28 13:51:00,R1,2.1,-50.46,0.22,-7.45,0.06,9.14,21,135,North
1379,2021-08-28,1413,2021-08-28 13:51:00,2021-08-29 12:28:00,R1 - probab. de fin de soirée du 28.08.2021,0.4,-63.21,0.22,-8.57,0.05,5.35,12,23,East
1380,2021-08-29,1414,2021-08-29 12:28:00,2021-08-29 22:38:00,R2,0.5,-46.19,0.15,-6.71,0.02,7.49,11,10,East
1381,2021-09-10,1417,2021-09-10 20:06:00,2021-09-11 09:07:00,R1,0.8,-28.55,0.31,-4.6,0.07,8.25,19,13,South West
1382,2021-09-10,1416,2021-09-10 07:52:00,2021-09-10 20:06:00,R2,0.7,-41.23,0.31,-5.37,0.06,1.73,6,12,South West
1383,2021-09-10,1415,2021-09-10 00:01:00,2021-09-10 07:52:00,R1,0.3,-6.31,0.23,-0.61,0.06,-1.43,-1,8,South West
1384,2021-09-11,1418,2021-09-11 09:07:00,2021-09-15 07:21:00,R1,0.6,-44.29,0.29,-5.99,0.1,3.63,8,94,West
1385,2021-09-15,1419,2021-09-15 07:21:00,2021-09-15 23:01:00,R2,13.8,-59.26,0.24,-8.99,0.04,12.66,6,16,West
1386,2021-09-25,1420,2021-09-25 07:00:00,2021-09-25 23:50:00,R1 - cendres volcaniques,0.8,-10.27,0.27,-1.04,0.06,-1.95,6,17,West
1387,2021-09-25,1421,2021-09-25 23:50:00,2021-09-26 11:32:00,R1,0.5,-28.77,0.26,-4.51,0.07,7.31,22,12,West
1388,2021-09-27,1422,2021-09-27 07:30:00,2021-09-27 22:37:00,R1,2.3,-20.94,0.39,-4.14,0.01,12.18,6,15,South
